customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,routine_flg,calc_date,membership_period,median,max,min,mean
HD802058,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,5.5,8,5,5.666666666666667
TS877962,XXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.0,12,4,6.666666666666667
HI292858,XX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,9,3,5.833333333333333
PL012521,XXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.5,9,3,6.25
HI990013,XXXXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.0,10,4,6.333333333333333
HI515080,XX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,4,6.416666666666667
IK480015,XXXXX,C03,F,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,7.0,9,4,6.833333333333333
HD096953,XXXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,7.0,11,4,7.0
HD167407,XXXXXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,7.0,8,4,6.5
OA449475,XXXXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,5.5,9,1,5.833333333333333
TS806267,XXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,3,6.25
HD456541,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,8,5,6.416666666666667
HD691675,XXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.0,8,4,6.25
IK574425,XXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,7.0,8,4,6.416666666666667
TS711304,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,10,5,6.916666666666667
HI602995,XXXXX,C03,F,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.5,10,5,6.75
TS206784,XXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,8,2,5.833333333333333
GD870808,XXXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,5.5,9,2,6.25
IK844882,XXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,7.5,10,5,7.583333333333333
OA380969,XXXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,5.5,9,3,5.833333333333333
HD693609,XXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.5,10,4,6.25
IK923881,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,10,4,6.25
IK286995,XXXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.5,11,3,6.5
GD262737,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,7.0,10,3,6.333333333333333
GD930782,XXXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,8,4,6.166666666666667
TS875601,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,10,3,6.166666666666667
OA263631,XXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,5.0,8,3,5.333333333333333
TS492813,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,4,6.0
IK753356,XXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,5.5,8,4,5.75
HI635804,XX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,10,3,5.583333333333333
OA249823,XX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,9,4,6.333333333333333
TS009911,XXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,10,2,5.916666666666667
IK269914,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,7,4,5.75
AS547635,XXXXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.5,10,3,6.583333333333333
GD563129,XX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.5,11,3,6.333333333333333
TS246098,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,2,5.916666666666667
GD876521,XXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,5.5,9,2,5.916666666666667
AS706877,XX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,4,6.333333333333333
AS726272,XXXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,3,6.0
HD321275,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.5,8,5,6.666666666666667
OA587066,XXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.0,8,3,5.5
TS068752,XXXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,9,3,6.0
HD888412,XXXXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.5,9,3,6.583333333333333
HI631124,XXXXX,C01,F,2017-09-01,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,18,4.5,6,2,4.25
TS651115,XXXXX,C01,F,2017-09-01,2018-07-31,CA1,1,オールタイム,10500,通常,1,2018-07-31,10,2.5,5,1,2.75
AS671429,XXXXX,C03,M,2017-09-01,2018-07-31,CA1,1,ナイト,6000,通常,0,2018-07-31,10,4.0,4,1,3.25
HD472114,XXXX,C02,F,2017-09-01,2018-07-31,CA1,1,デイタイム,7500,通常,0,2018-07-31,10,3.0,3,2,2.75
AS377637,XXXXX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,5.0,9,4,5.666666666666667
TS544093,XX,C01,F,2017-09-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,7,2.0,2,2,2.0
PL928577,XXXXX,C01,M,2017-09-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,7,1.0,1,1,1.0
TS269350,XX,C01,M,2017-09-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,8,4.5,6,3,4.5
HI477508,XXXXX,C03,F,2017-09-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,7,4.0,4,4,4.0
AS957024,XXXX,C03,F,2017-09-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,7,4.0,4,4,4.0
HI100579,XXXXX,C01,M,2017-09-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,7,1.0,1,1,1.0
TS441989,XXXXX,C03,M,2017-09-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,9,4.0,4,2,3.3333333333333335
HD471103,XXXXX,C01,F,2017-09-01,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,17,4.0,7,1,4.0
PL163921,XXXXX,C03,F,2017-09-01,2018-12-31,CA1,1,ナイト,6000,通常,1,2018-12-31,15,3.0,6,1,3.3333333333333335
TS989482,XXXXXX,C01,M,2017-09-01,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,17,6.0,8,1,4.909090909090909
HI551380,XXXXX,C02,F,2017-09-01,2018-04-30,CA1,1,デイタイム,7500,通常,0,2018-04-30,7,5.0,5,5,5.0
GD640316,XXXXXX,C03,F,2017-09-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,8,2.0,3,1,2.0
HI864224,XXXX,C02,M,2017-09-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,8,2.5,3,2,2.5
IK077620,XXXXX,C01,M,2017-09-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,8,3.0,3,3,3.0
AS417696,XX,C03,F,2017-09-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,9,1.0,4,1,2.0
HD541285,XXX,C01,M,2017-09-01,2018-06-30,CA1,1,オールタイム,10500,通常,1,2018-06-30,9,4.0,6,2,4.0
HD720343,XXXX,C03,F,2017-09-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,9,4.0,4,1,3.0
PL191690,XXX,C01,M,2017-09-01,2018-06-30,CA1,1,オールタイム,10500,通常,0,2018-06-30,9,3.0,4,1,2.6666666666666665
OA804659,XXX,C02,M,2017-09-01,2018-06-30,CA1,1,デイタイム,7500,通常,0,2018-06-30,9,3.0,4,2,3.0
OA003684,XXXXX,C02,M,2017-09-01,2018-06-30,CA1,1,デイタイム,7500,通常,0,2018-06-30,9,4.0,5,3,4.0
PL855950,XX,C01,M,2017-09-01,2018-06-30,CA1,1,オールタイム,10500,通常,1,2018-06-30,9,5.0,5,2,4.0
AS543483,XXXXX,C03,M,2017-09-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,9,3.0,4,1,2.6666666666666665
AS462883,XXXX,C01,M,2017-09-01,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,16,4.5,6,1,4.0
TS042707,XXX,C02,F,2017-09-01,2018-07-31,CA1,1,デイタイム,7500,通常,0,2018-07-31,10,3.0,4,2,3.0
AS428439,XXXXX,C01,M,2017-09-01,2018-07-31,CA1,1,オールタイム,10500,通常,1,2018-07-31,10,3.5,5,2,3.5
GD573130,XXXXX,C03,F,2017-09-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,8,1.0,1,1,1.0
AS917021,XXXXX,C01,F,2017-09-01,2018-05-31,CA1,1,オールタイム,10500,通常,0,2018-05-31,8,2.0,3,1,2.0
AS931323,XXXXXX,C03,M,2017-09-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,8,1.5,2,1,1.5
AS480037,XXXX,C02,F,2017-09-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,8,1.5,2,1,1.5
GD964685,XXX,C03,M,2017-09-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,17,4.0,8,1,3.6363636363636362
OA030640,XXXXX,C01,M,2017-09-01,2018-08-31,CA1,1,オールタイム,10500,通常,0,2018-08-31,11,2.0,3,2,2.2
GD382390,XXX,C02,F,2017-09-01,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,16,4.0,7,2,4.4
OA584488,XXX,C01,F,2017-09-01,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,17,5.0,7,2,4.363636363636363
HD124235,XXXXX,C01,M,2017-09-01,2018-11-30,CA1,1,オールタイム,10500,通常,0,2018-11-30,14,2.5,4,1,2.5
IK149763,XXXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,5.0,8,2,5.25
GD065188,XX,C01,M,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.5,9,3,6.333333333333333
HI388967,XXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,5.0,10,1,4.75
OA795599,XXXX,C03,M,2017-09-01,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,17,4.0,6,1,3.6363636363636362
IK398825,XXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,8.0,11,5,7.833333333333333
PL113746,XXXX,C01,M,2017-09-01,2018-09-30,CA1,1,オールタイム,10500,通常,1,2018-09-30,12,2.5,8,1,3.3333333333333335
HI506119,XXX,C01,M,2017-09-01,2018-09-30,CA1,1,オールタイム,10500,通常,1,2018-09-30,12,3.5,5,2,3.5
PL920204,XXXXX,C01,M,2017-09-01,2018-09-30,CA1,1,オールタイム,10500,通常,0,2018-09-30,12,3.0,4,2,3.0
PL749842,XXXX,C02,F,2017-09-01,2018-09-30,CA1,1,デイタイム,7500,通常,1,2018-09-30,12,3.5,5,2,3.5
TS966353,XXXX,C02,F,2017-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,19,6.5,10,2,6.0
IK011787,XXXX,C02,F,2017-09-01,2018-08-31,CA1,1,デイタイム,7500,通常,0,2018-08-31,11,1.0,4,1,1.8
IK727029,XXXX,C03,M,2017-09-01,2018-09-30,CA1,1,ナイト,6000,通常,0,2018-09-30,12,3.0,4,1,2.6666666666666665
GD149816,XXXXX,C01,M,2017-09-01,2018-09-30,CA1,1,オールタイム,10500,通常,0,2018-09-30,12,3.0,7,1,3.3333333333333335
GD155364,XXXXXX,C03,M,2017-09-01,2018-09-30,CA1,1,ナイト,6000,通常,0,2018-09-30,12,3.5,5,3,3.6666666666666665
GD574697,XXXXXX,C01,M,2017-09-01,2018-08-31,CA1,1,オールタイム,10500,通常,0,2018-08-31,11,2.0,3,1,2.0
TS560274,XXXX,C02,F,2017-09-01,2018-08-31,CA1,1,デイタイム,7500,通常,0,2018-08-31,11,2.0,3,1,2.2
PL335953,XXXX,C02,F,2017-09-01,2018-08-31,CA1,1,デイタイム,7500,通常,1,2018-08-31,11,3.0,4,1,2.6
PL987832,XXXX,C03,F,2017-09-01,2018-08-31,CA1,1,ナイト,6000,通常,0,2018-08-31,11,3.0,4,1,2.6
TS842808,XXX,C01,M,2017-09-01,2018-08-31,CA1,1,オールタイム,10500,通常,0,2018-08-31,11,4.0,5,2,3.8
PL435064,XXXX,C01,F,2017-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,19,6.0,11,3,6.5
AS136184,XXXX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.5,9,2,6.083333333333333
IK750625,XX,C03,M,2017-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,19,6.0,9,4,6.166666666666667
PL229628,XXX,C01,F,2017-10-01,2018-07-31,CA1,1,オールタイム,10500,通常,1,2018-07-31,9,4.0,5,2,3.75
OA955088,XXXXXX,C03,M,2017-10-01,2018-08-31,CA1,1,ナイト,6000,通常,0,2018-08-31,10,2.0,5,1,2.8
HD333544,XX,C01,M,2017-10-01,2018-07-31,CA1,1,オールタイム,10500,通常,1,2018-07-31,9,3.0,6,1,3.25
HI168292,XX,C03,M,2017-10-01,2018-07-31,CA1,1,ナイト,6000,通常,0,2018-07-31,9,3.5,5,2,3.5
PL483945,XXX,C01,M,2017-10-01,2018-10-31,CA1,1,オールタイム,10500,通常,1,2018-10-31,12,4.0,5,1,3.4285714285714284
PL907455,XXX,C02,F,2017-10-01,2018-10-31,CA1,1,デイタイム,7500,通常,1,2018-10-31,12,4.0,6,1,3.7142857142857144
OA296415,XXXX,C03,M,2017-10-01,2018-10-31,CA1,1,ナイト,6000,通常,0,2018-10-31,12,4.0,5,1,3.4285714285714284
GD462611,XXXX,C02,F,2017-10-01,2018-10-31,CA1,1,デイタイム,7500,通常,1,2018-10-31,12,3.0,5,2,3.4285714285714284
HI412057,XXXXXX,C01,F,2017-10-01,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,12,2.0,4,1,2.2857142857142856
HI755349,XXXXX,C02,F,2017-10-01,2018-08-31,CA1,1,デイタイム,7500,通常,0,2018-08-31,10,2.0,4,1,2.2
OA309867,XXXX,C02,M,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.5,9,4,6.583333333333333
AS588076,XXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,5.5,11,3,5.75
HD134433,XXXXXX,C01,M,2017-10-01,2018-07-31,CA1,1,オールタイム,10500,通常,0,2018-07-31,9,4.0,5,1,3.5
IK783574,XXXX,C03,M,2017-10-01,2018-07-31,CA1,1,ナイト,6000,通常,0,2018-07-31,9,3.0,3,1,2.5
HI486531,XXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,9,3,6.5
HI061526,XXXXX,C03,M,2017-10-01,2018-07-31,CA1,1,ナイト,6000,通常,0,2018-07-31,9,2.5,3,1,2.25
TS972175,XXXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,9,3,6.166666666666667
AS157629,XXXX,C03,F,2017-10-01,2018-08-31,CA1,1,ナイト,6000,通常,1,2018-08-31,10,3.0,6,2,3.2
OA076062,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,7.0,10,4,6.583333333333333
HD478215,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.5,10,4,6.583333333333333
IK187041,XXXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,8,2,5.916666666666667
HI349563,XXXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,7.0,9,4,6.916666666666667
GD968549,XXXXX,C01,F,2017-10-01,2018-09-30,CA1,1,オールタイム,10500,通常,1,2018-09-30,11,4.0,4,2,3.3333333333333335
IK514038,XXXXX,C03,M,2017-10-01,2018-09-30,CA1,1,ナイト,6000,通常,1,2018-09-30,11,4.0,4,1,3.1666666666666665
PL856333,XXXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,5.5,8,4,5.666666666666667
HD691471,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,10,4,6.416666666666667
AS886138,XXXXX,C02,M,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.5,10,4,6.666666666666667
AS963520,XXXXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.5,9,5,6.833333333333333
AS929382,XX,C01,M,2017-10-01,2018-09-30,CA1,1,オールタイム,10500,通常,0,2018-09-30,11,1.0,4,1,1.8333333333333333
GD728833,XXXXX,C01,M,2017-10-01,2018-07-31,CA1,1,オールタイム,10500,通常,0,2018-07-31,9,3.0,4,2,3.0
TS634630,XXXXX,C01,M,2017-10-01,2018-08-31,CA1,1,オールタイム,10500,通常,0,2018-08-31,10,2.0,3,1,1.8
AS237205,XX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,7.0,9,3,6.416666666666667
OA182166,XXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,1,5.916666666666667
TS784450,XXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.5,9,4,6.583333333333333
PL499733,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.0,11,3,6.166666666666667
OA241695,XXXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,9,4,6.416666666666667
PL374717,XXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,10,3,6.25
HD759692,XXXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,7.5,8,5,7.0
GD110372,XXXXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.5,9,4,6.5
HD988129,XXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,8,4,6.083333333333333
TS615394,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,7.0,9,4,6.666666666666667
TS428494,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.5,10,3,6.583333333333333
AS699883,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,4,6.5
OA764380,XXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,5.0,12,4,6.416666666666667
TS439348,XXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,7,2,6.0
HI263602,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.0,9,3,5.916666666666667
OA538627,XXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,3,6.25
OA297910,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,8.0,10,4,7.333333333333333
OA144483,XXXXX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,5.0,8,2,5.25
HD722558,XXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,11,5,6.75
HI893036,XXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,11,4,6.5
PL572723,XX,C03,M,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,5.5,10,3,6.166666666666667
OA358651,XXXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,2,5.833333333333333
OA375793,XXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,7.0,9,4,6.75
AS632327,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.5,8,4,6.333333333333333
AS019860,XXXXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,9,4,6.083333333333333
GD198467,XX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,8,3,6.083333333333333
IK822921,XXXX,C01,F,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,11,3,6.416666666666667
IK671472,XXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.5,10,3,6.416666666666667
HD369528,XXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,8,4,6.083333333333333
HD333051,XXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,9,3,6.083333333333333
IK601294,XXXX,C02,F,2017-10-01,2018-06-30,CA1,1,デイタイム,7500,通常,0,2018-06-30,8,4.0,5,2,3.6666666666666665
TS722134,XXX,C01,M,2017-10-01,2018-06-30,CA1,1,オールタイム,10500,通常,1,2018-06-30,8,4.0,4,4,4.0
HD294856,XXXX,C03,M,2017-10-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,8,2.0,5,1,2.6666666666666665
OA652642,XX,C02,F,2017-10-01,2018-06-30,CA1,1,デイタイム,7500,通常,1,2018-06-30,8,4.0,6,2,4.0
HD649306,XXXXX,C01,M,2017-10-01,2018-06-30,CA1,1,オールタイム,10500,通常,0,2018-06-30,8,2.0,3,2,2.3333333333333335
OA805868,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.0,10,5,6.5
HI981240,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,7.0,10,5,6.916666666666667
AS997107,XXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,9,2,5.916666666666667
GD139130,XXXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,7.0,9,4,7.083333333333333
PL597901,XXXX,C02,F,2017-10-01,2018-05-31,CA1,1,デイタイム,7500,通常,1,2018-05-31,7,4.5,6,3,4.5
IK641037,XXXX,C02,F,2017-10-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,7,2.0,2,2,2.0
GD080608,XXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,6.0,9,3,6.166666666666667
OA666190,XXXXXX,C02,F,2017-10-01,2018-05-31,CA1,1,デイタイム,7500,通常,0,2018-05-31,7,3.5,4,3,3.5
PL366184,XXX,C03,M,2017-10-01,2018-05-31,CA1,1,ナイト,6000,通常,0,2018-05-31,7,2.5,4,1,2.5
HI889198,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,6.0,9,3,6.333333333333333
IK102382,XXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,10,2,6.416666666666667
IK699513,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,11,3,6.333333333333333
HI321252,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,5,6.666666666666667
GD881679,XXXXX,C03,M,2017-10-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,6,2.0,2,2,2.0
GD600460,XXXX,C03,M,2017-10-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,6,1.0,1,1,1.0
TS018265,XXXX,C01,M,2017-10-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,6,2.0,2,2,2.0
HI142725,XXXX,C01,M,2017-10-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,6,2.0,2,2,2.0
HD561337,XXXXX,C01,M,2017-10-01,2018-04-30,CA1,1,オールタイム,10500,通常,0,2018-04-30,6,2.0,2,2,2.0
PL989164,XXXXXX,C03,F,2017-10-01,2018-04-30,CA1,1,ナイト,6000,通常,0,2018-04-30,6,2.0,2,2,2.0
OA948852,XXXXX,C01,F,2017-10-01,2018-05-31,CA1,1,オールタイム,10500,通常,1,2018-05-31,7,3.0,4,2,3.0
OA545330,XXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.0,11,2,6.166666666666667
IK133578,XXXXX,C03,F,2017-10-01,2018-06-30,CA1,1,ナイト,6000,通常,0,2018-06-30,8,3.0,3,2,2.6666666666666665
HI886725,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,7.0,9,3,6.166666666666667
HD725527,XXXXX,C01,M,2017-10-01,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,15,3.5,7,1,3.8
GD946202,XXXXX,C02,F,2017-10-01,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,16,4.0,7,3,4.181818181818182
GD844529,XXX,C02,F,2017-10-01,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,15,4.5,8,1,4.1
HD727632,XXXXX,C01,M,2017-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,18,6.5,9,4,6.583333333333333
PL356645,XXXXX,C02,F,2017-10-01,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,15,3.0,6,1,3.6
PL214225,XXXX,C02,F,2017-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,18,7.0,9,1,6.666666666666667
HI394229,XXXXX,C02,F,2017-10-01,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,16,4.0,6,2,4.181818181818182
AS873051,XXXXX,C03,F,2017-10-01,2018-12-31,CA1,1,ナイト,6000,通常,1,2018-12-31,14,4.0,6,2,4.222222222222222
HD314081,XXXX,C03,F,2017-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,18,7.5,10,5,7.333333333333333
